Date,Soil_Moisture,Irrigation_mm,Rain_mm,ET_o,ETmax,Kc,rho
2018-01-02,0.43424961967466186,0.0,0.0,7.7642535513733,2.89795517687744,0.37324324324324326,0.012937299896774283
2018-01-03,0.4213123197778876,0.0,0.0,8.056826275645058,3.009333489984181,0.37351351351351353,0.013434524508857949
2018-01-04,0.4078777952690296,0.0,0.0,8.377702254709915,3.131449248179409,0.3737837837837838,0.013979684143658074
2018-01-05,0.39389811112537154,0.0,0.0,8.638458122419605,3.2312502814672253,0.37405405405405406,0.014425224470835826
2018-01-06,0.3794728866545357,0.0,0.0,8.773691223595312,3.28420603910257,0.37432432432432433,0.01466163410313647
2018-01-07,0.36481125255139923,0.0,0.0,8.856829163240173,3.317720329797535,0.3745945945945946,0.014811251472310423
2018-01-08,0.3500000010790888,24.371439814567566,0.0,9.088974458338512,3.407137182085275,0.37486486486486487,0.015210433848594976
2018-01-09,0.44359063783124186,0.0,0.0,9.1197495533086,3.4211384810790095,0.37513513513513513,0.015272939647674148
2018-01-10,0.42831769818356774,0.0,0.0,9.211222711895058,3.457942796438442,0.3754054054054054,0.015437244626957327
2018-01-11,0.4128804535566104,0.0,0.0,9.32711737915896,3.5039711235218793,0.37567567567567567,0.01564272823000839
2018-01-12,0.397237725326602,0.0,0.0,9.387732003138973,3.5292797882071114,0.37594594594594594,0.015755713340210316
2018-01-13,0.3814820119863917,0.0,0.0,9.293597022739897,3.4964019069334964,0.3762162162162162,0.015608937084524535
2018-01-14,0.36587307490186716,0.0,0.0,9.444078801498746,3.555568046077771,0.37648648648648647,0.015873071634275763
2018-01-15,0.3500000032675914,22.914351224899292,0.0,9.197042301458122,3.46504782925206,0.37675675675675674,0.015468963523446694
2018-01-16,0.43682725056958793,0.0,0.0,8.518779560111938,3.2118101314476086,0.377027027027027,0.01433843808681968
2018-01-17,0.42248881248276826,0.0,0.0,8.530202217052635,3.2184222418933723,0.3772972972972973,0.014367956437023982
2018-01-18,0.4081208560457443,0.0,0.0,8.914119299138083,3.3656823407826764,0.3775675675675676,0.015025367592779804
