Date,Daily Tmax (C),Daily Tmin (C),Daily DSWR,Daily DLWR,Daily USWR,Daily ULWR,Daily UGRD,Daily VGRD,Daily Pres (kPa),Observed Rainfall (mm)
2015-01-01,30.814660644531300,13.049859619140600,780.0,378.72308,0.0,380.9417,0.019060466,0.42473012,94.120953125,0.26625
2015-01-02,30.479058837890600,12.258020019531300,750.0,386.15634,0.0,380.58154,1.2617341,0.5816472,94.2549140625,0.40715
2015-01-03,29.618493652343800,11.488671875000000,800.0,377.1186,0.0,373.53568,1.7292044,0.33168203,94.304890625,0.0
2015-01-04,29.625695800781300,11.598657226562500,800.0,358.14856,0.0,372.3943,1.484569,0.25691432,94.3071328125,0.0
2015-01-05,29.928247070312500,11.317742919921900,810.0,334.21564,0.0,370.12604,1.422006,0.25073597,94.312765625,0.0
2015-01-06,29.694268798828100,11.684106445312500,820.0,358.5952,0.0,371.85565,1.4421446,0.46769783,94.3215234375,0.0
2015-01-07,29.258294677734400,11.749230957031300,820.0,335.06158,0.0,371.36887,1.6598941,0.21014138,94.3513984375,0.0
2015-01-08,29.254174804687500,11.904382324218800,830.0,341.98816,0.0,371.39655,1.9265963,0.09617517,94.3880546875,0.0
2015-01-09,28.833764648437500,11.660943603515600,840.0,346.11108,0.0,367.10632,1.7618023,0.2109329,94.408359375,0.0
2015-01-10,28.966729736328100,11.073327636718800,840.0,353.75845,0.0,360.36182,1.8596741,0.44303912,94.3788203125,0.0
2015-01-11,29.264520263671900,10.411828613281300,840.0,356.15527,0.0,355.8069,1.3227907,0.41213137,94.3178125,0.0
2015-01-12,29.362084960937500,10.016992187500000,850.0,346.45718,0.0,355.14172,0.84765166,0.31079495,94.2675703125,0.0
2015-01-13,29.904046630859400,10.584100341796900,850.0,348.44937,0.0,355.44666,1.1254572,0.47341087,94.23578125,0.0
2015-01-14,29.053186035156300,12.301995849609400,840.0,356.6264,0.0,369.20953,1.4802322,0.64832634,94.27128125,0.0
2015-01-15,29.076745605468800,13.122064208984400,830.0,359.06012,0.0,376.39386,0.91119504,0.6813196,94.2947109375,0.0
2015-01-16,28.726434326171900,12.488641357421900,830.0,350.3548,0.0,381.36346,0.5724642,0.45785773,94.320203125,0.0
2015-01-17,29.243249511718800,13.370996093750000,830.0,363.8796,0.0,377.4184,0.3543849,0.23055959,94.3374296875,0.0
2015-01-18,30.063745117187500,13.311151123046900,830.0,372.9207,0.0,378.95285,0.08319313,0.35351098,94.3264296875,0.0
2015-01-19,30.054895019531300,14.317987060546900,830.0,382.9938,0.0,381.932,0.058754582,0.102158174,94.356,0.0
2015-01-20,29.319543457031300,13.779199218750000,820.0,375.16342,0.0,379.19235,0.65483713,0.5667689,94.3756875,0.0
2015-01-21,29.990106201171900,13.143579101562500,820.0,376.08282,0.0,376.99802,0.4761415,0.34194893,94.33878125,0.0
2015-01-22,29.202050781250000,11.966729736328100,810.0,379.64587,0.0,378.90497,0.23713419,0.7619982,94.2859296875,0.0
2015-01-23,28.956719970703100,11.932397460937500,810.0,387.83685,0.0,377.68988,0.23575518,0.48207542,94.234390625,0.0
2015-01-24,31.169030761718800,13.913232421875000,800.0,397.852,0.0,389.09576,0.4142927,0.4626805,94.2677109375,0.0
2015-01-25,31.634027099609400,14.631402587890600,830.0,383.05548,0.0,389.50458,0.07763203,0.585882,94.26153125,4.1452
2015-01-26,31.889215087890600,14.337426757812500,840.0,380.00262,0.0,386.11612,0.47969878,0.55695367,94.2379296875,0.0
2015-01-27,31.390466308593800,13.865441894531300,840.0,366.21613,0.0,383.19785,0.98455817,0.7167272,94.2755546875,0.0
2015-01-28,31.321130371093800,14.682366943359400,850.0,377.0506,0.0,391.0493,1.1206499,0.58120674,94.3142109375,0.0
2015-01-29,31.509484863281300,14.029229736328100,870.0,364.81265,0.0,384.49234,1.0968946,0.079202205,94.390125,0.0
2015-01-30,31.530664062500000,13.445520019531300,880.0,362.60278,0.0,381.00208,0.82103103,0.42912233,94.4134296875,0.0
2015-01-31,31.647973632812500,14.483392333984400,870.0,362.38937,0.0,382.61093,0.0018859141,0.6177482,94.372203125,0.0
2015-02-01,31.471795654296900,14.197869873046900,860.0,364.346,0.0,382.91394,0.23151302,0.66728747,94.3585078125,0.0
2015-02-02,31.324212646484400,14.319146728515600,870.0,364.114,0.0,384.28046,0.101460524,0.8101072,94.3827578125,0.0
2015-02-03,31.995324707031300,12.965753173828100,890.0,363.32486,0.0,385.14374,0.1941448,0.5918849,94.3742421875,0.0
2015-02-04,31.408135986328100,12.566278076171900,890.0,359.9468,0.0,387.00217,0.41934696,0.41516665,94.3227421875,0.0
2015-02-05,32.53106079101570,13.269311523437500,890.0,385.2573,0.0,389.24924,0.3309325,0.30093628,94.2882578125,0.0
2015-02-06,32.99660644531250,14.193933105468800,900.0,385.945,0.0,388.87982,0.18778042,0.005380086,94.2513125,0.0
2015-02-07,33.43575439453130,13.331811523437500,900.0,395.07147,0.0,382.73535,0.8059028,0.34383383,94.2399140625,0.0
2015-02-08,33.32634887695320,14.071099853515600,900.0,397.51285,0.0,387.99277,1.1305963,0.5258085,94.234125,0.0
2015-02-09,34.5237976074219,14.969110107421900,890.0,392.7927,0.0,386.07587,1.0941344,0.3837483,94.203453125,0.0
2015-02-10,34.80437622070320,15.844934082031300,900.0,381.62988,0.0,397.73615,0.1733257,0.4979335,94.195140625,0.0
2015-02-11,35.1446472167969,15.851586914062500,910.0,368.60248,0.0,396.81055,0.26087406,1.0143905,94.1815703125,0.0
2015-02-12,34.82805786132820,15.069299316406300,930.0,359.5343,0.0,390.01514,0.15155628,1.11025,94.14884375,0.0
2015-02-13,35.38848266601570,14.638879394531300,930.0,364.86536,0.0,388.9345,0.15685014,1.2813891,94.143578125,0.0
2015-02-14,35.58492431640630,14.997705078125000,930.0,368.3675,0.0,385.63007,0.18889476,1.1072354,94.11965625,0.0
2015-02-15,35.54342041015630,14.529901123046900,930.0,365.67096,0.0,388.87747,0.69954437,0.9778683,94.1166328125,0.0
2015-02-16,35.37749633789070,14.818292236328100,940.0,369.43964,0.0,391.12842,0.8042356,0.8112799,94.113796875,0.0
2015-02-17,34.51632080078130,15.932550048828100,940.0,377.08588,0.0,392.31198,0.67726743,0.7086272,94.08584375,0.0
2015-02-18,34.54204711914070,15.446435546875000,940.0,381.3844,0.0,394.40613,0.37205598,0.7694005,94.0736015625,0.0
2015-02-19,34.78170166015630,13.943017578125000,940.0,376.62427,0.0,388.768,0.33515337,0.56466585,94.1016328125,0.0
2015-02-20,34.83742675781250,13.407525634765600,950.0,379.8349,0.0,388.94528,0.54889995,0.43192282,94.109921875,0.0
2015-02-21,34.78609619140630,13.048822021484400,950.0,377.00464,0.0,388.43542,0.070669875,0.08875905,94.080296875,0.0
2015-02-22,35.09224853515630,13.819055175781300,950.0,377.9934,0.0,390.89624,0.97801316,0.04114158,94.0739765625,0.0
2015-02-23,34.83181152343750,13.258752441406300,950.0,375.5697,0.0,385.91327,1.9203736,0.040503763,94.03846875,0.0
2015-02-24,34.39345703125000,13.015283203125000,960.0,374.53174,0.0,382.07285,2.499303,0.11207197,93.9679140625,0.0
2015-02-25,32.40264282226570,12.367028808593800,960.0,376.28842,0.0,382.20932,2.469674,0.12151483,93.940203125,0.0
2015-02-26,31.338464355468800,12.041345214843800,960.0,373.475,0.0,382.0056,1.9479871,0.24190883,93.934203125,0.0
2015-02-27,33.56228027343750,12.519738769531300,970.0,379.74426,0.0,385.68445,1.4423709,0.471015,93.969125,0.0
2015-02-28,33.42244873046880,12.470635986328100,900.0,373.09558,0.0,385.03497,1.4061772,0.8861522,93.9998671875,0.0
2015-03-01,33.42424926757820,13.470330810546900,960.0,380.3748,0.0,389.09543,1.3079588,0.43067962,94.0514296875,18.237
2015-03-02,33.74074707031250,12.718286132812500,990.0,380.01837,0.0,382.97375,1.0640999,0.22654246,94.121359375,11.883
2015-03-03,34.14260253906250,12.635125732421900,990.0,388.4792,0.0,378.73352,0.2069015,0.3723309,94.157796875,0.0
2015-03-04,34.11004028320320,13.571435546875000,990.0,391.54068,0.0,380.92407,0.010939728,0.47097614,94.20571875,0.0
2015-03-05,33.33632812500000,15.053063964843800,980.0,407.04666,0.0,386.70508,0.11386467,0.5046406,94.217296875,0.0
2015-03-06,33.4387145996094,17.276635742187500,980.0,415.5697,0.0,396.4524,0.24561946,0.49920738,94.266,0.0
2015-03-07,33.9949890136719,17.434442138671900,980.0,415.41144,0.0,400.33698,0.7158165,0.40924934,94.2836640625,0.0
2015-03-08,33.58413085937500,16.718164062500000,970.0,417.62823,0.0,405.15573,0.020821711,0.3386811,94.3263984375,0.0
2015-03-09,33.5313659667969,15.735467529296900,980.0,419.24118,0.0,403.7421,0.41672996,0.045620337,94.338203125,0.0
2015-03-10,33.0178161621094,15.612573242187500,890.0,418.66293,0.0,403.386,0.09729298,0.06916737,94.3177421875,0.0
2015-03-11,34.58779296875000,16.239282226562500,950.0,416.0159,0.0,406.24808,0.34745687,0.39767578,94.29634375,0.0
2015-03-12,35.8538757324219,15.482202148437500,960.0,414.28214,0.0,401.49927,0.23921898,0.40271848,94.2743671875,5.0269
2015-03-13,36.55690917968750,15.549340820312500,980.0,418.4739,0.0,401.3463,0.30009833,0.0039270003,94.2519765625,1.9208
2015-03-14,37.37517700195320,16.452813720703100,1000.0,420.9728,0.0,406.79556,0.20011629,0.2245678,94.2489765625,11.114
2015-03-15,37.82967529296880,17.086968994140600,1010.0,418.6721,0.0,408.87473,0.027852774,0.9169247,94.233625,2.4895
2015-03-16,38.0294128417969,17.988977050781300,1010.0,421.18353,0.0,406.7983,0.5030635,1.4123577,94.1945234375,0.0
2015-03-17,38.53032836914070,17.328332519531300,1010.0,403.78104,0.0,403.61456,1.6688284,1.4501948,94.16196875,0.0
2015-03-18,39.25521240234380,18.842797851562500,1010.0,417.49216,0.0,410.0667,1.6462877,1.0757909,94.1182421875,0.0
2015-03-19,38.94060668945320,20.366937255859400,1000.0,432.2514,0.0,419.51193,0.986922,0.85986805,94.124125,0.0
2015-03-20,39.11232910156250,21.808801269531300,1000.0,429.8199,0.0,425.38962,1.4316347,0.8732009,94.1381875,0.0
2015-03-21,39.1196228027344,23.128991699218800,990.0,442.2497,0.0,434.0,0.6100042,1.2341776,94.1253671875,0.0
2015-03-22,39.3013854980469,23.406121826171900,1020.0,437.2293,0.0,433.25333,0.13231769,1.3185483,94.07578125,0.0
2015-03-23,39.44637451171880,20.575708007812500,1020.0,425.80457,0.0,429.48828,0.4544824,1.1457036,94.004796875,0.0
2015-03-24,39.6422058105469,20.583764648437500,1020.0,429.40674,0.0,428.97433,0.38129333,0.96324944,94.003703125,0.0
2015-03-25,39.5143981933594,19.979699707031300,1020.0,431.51602,0.0,424.5857,0.7552507,0.6077106,94.016046875,0.0
2015-03-26,39.27602539062500,19.360498046875000,1010.0,435.98245,0.0,421.0086,1.7565001,0.5402451,94.004703125,0.0
2015-03-27,38.97771606445320,19.425653076171900,960.0,433.548,0.0,423.12912,2.1126842,0.7722206,93.986546875,0.0
2015-03-28,36.88881835937500,18.331292724609400,860.0,433.17584,0.0,417.395,2.3652773,0.87135863,93.9271875,0.0
2015-03-29,36.20949707031250,17.924615478515600,1020.0,433.9785,0.0,416.59396,2.5787108,0.57187086,93.9140703125,0.69793
2015-03-30,36.02361450195320,18.362847900390600,1030.0,412.70984,0.0,418.90143,2.8628619,0.41953278,93.894109375,5.6829
2015-03-31,36.22734985351570,18.347314453125000,1040.0,392.58978,0.0,418.51038,3.1558003,0.42632535,93.870125,0.0
2015-04-01,36.59816894531250,18.108514404296900,1050.0,394.38586,0.0,415.5886,3.0592954,0.35292965,93.8512578125,0.0
2015-04-02,38.3004089355469,18.105432128906300,1050.0,414.57275,0.0,415.46783,3.13542,0.44469574,93.8281796875,0.0
2015-04-03,38.33455810546880,18.490716552734400,1050.0,414.4245,0.0,418.17297,2.929185,0.6859452,93.8216640625,0.0
2015-04-04,38.5352722167969,18.754266357421900,1050.0,423.22626,0.0,413.2422,2.8159904,0.6469332,93.8211015625,0.0
2015-04-05,38.09053955078130,18.431573486328100,1050.0,417.63416,0.0,415.0,2.7885447,0.49953333,93.8589296875,0.0
2015-04-06,37.62447509765630,18.649346923828100,1050.0,423.39575,0.0,413.00378,2.5144098,0.53852755,93.897546875,0.0
2015-04-07,38.47145996093750,18.677911376953100,1050.0,421.68417,0.0,412.0,2.110734,0.74516773,93.94403125,0.0
2015-04-08,38.7784362792969,19.856652832031300,1020.0,433.1617,0.0,430.423,1.9620473,0.6220397,93.996609375,0.0
2015-04-09,38.35967407226570,20.194970703125000,970.0,445.77655,0.0,431.15967,1.8605093,0.7289242,94.0017109375,0.0
2015-04-10,39.1170593261719,20.932458496093800,960.0,433.45337,0.0,433.99332,1.3771949,0.51793206,94.024578125,0.0
2015-04-11,38.62700805664070,20.376733398437500,880.0,434.624,0.0,428.50125,1.8121973,0.51792765,93.9986640625,0.41441
2015-04-12,38.24447021484380,20.038903808593800,1030.0,431.85675,0.0,420.0,1.1991185,0.76964843,94.0316875,0.0
2015-04-13,38.66048583984380,20.958978271484400,840.0,433.5651,0.0,430.2495,0.66973686,0.9916312,94.0132578125,0.82881
2015-04-14,39.49614868164070,19.946832275390600,980.0,433.75323,0.0,417.0625,0.60552764,1.4149054,94.0013125,11.971
2015-04-15,40.07247314453130,21.766625976562500,1030.0,428.971,0.0,423.1172,0.7061834,1.4018729,94.01553125,0.0
2015-04-16,40.20443115234380,22.278649902343800,1030.0,433.0796,0.0,437.63705,1.4206034,1.5198473,93.9600703125,0.0
2015-04-17,40.75457153320320,21.827386474609400,1040.0,424.67642,0.0,437.49054,1.8653038,1.6450955,93.8981015625,0.0
2015-04-18,40.43963012695320,21.706048583984400,1040.0,447.16608,0.0,438.8235,2.2476435,1.3460221,93.8531015625,0.0
2015-04-19,40.6308532714844,20.760919189453100,1030.0,432.12155,0.0,431.17737,2.1943784,1.2097569,93.87271875,0.0
2015-04-20,40.35823974609380,20.804345703125000,1040.0,439.67038,0.0,430.69263,2.4755833,1.3467005,93.879609375,0.0
2015-04-21,40.62520751953130,20.679498291015600,1000.0,447.1272,0.0,430.95062,3.0221717,1.0426171,93.903703125,0.0
2015-04-22,39.72969970703130,20.648950195312500,1060.0,445.3487,0.0,431.0996,3.1925104,0.9959085,93.8687421875,0.0
2015-04-23,39.42339477539070,21.150506591796900,1060.0,436.4366,0.0,435.41748,3.3495178,1.1336033,93.889609375,0.0
2015-04-24,40.14980468750000,21.172143554687500,1070.0,419.4387,0.0,433.7469,3.210189,1.2307813,93.8663359375,0.0
2015-04-25,40.43953857421880,21.572991943359400,1040.0,421.14084,0.0,428.3896,3.1623285,1.3826429,93.885296875,0.0
2015-04-26,40.15047607421880,22.659265136718800,1040.0,418.51593,0.0,437.0514,3.3531463,1.2699744,93.90296875,0.0
2015-04-27,40.13344726562500,22.277978515625000,1050.0,421.33588,0.0,441.90274,3.4683053,1.2431651,93.893953125,0.0
2015-04-28,40.30666503906250,22.315362548828100,1060.0,447.69666,0.0,439.9502,3.3846614,1.2769768,93.88053125,0.0
2015-04-29,40.91924438476570,22.711724853515600,1060.0,426.62225,0.0,440.8349,3.269478,1.4471238,93.841109375,0.0
2015-04-30,41.31539306640630,22.535668945312500,1060.0,419.40152,0.0,439.14014,3.0836813,1.4188615,93.8202421875,0.0
2015-05-01,41.21633300781250,22.864801025390600,1060.0,425.14172,0.0,441.47433,2.8998616,1.5367913,93.783703125,0.0
2015-05-02,40.80693969726570,23.099450683593800,1050.0,439.21423,0.0,437.0,2.4994254,1.6113162,93.802265625,0.0
2015-05-03,41.29940185546880,23.473474121093800,1050.0,446.42712,0.0,439.91406,2.0784044,1.5571064,93.7774140625,0.0
2015-05-04,41.13479003906250,23.729608154296900,1040.0,445.04657,0.0,443.52573,2.237881,1.2777617,93.7808359375,0.0
2015-05-05,41.16948852539070,23.970513916015600,1040.0,447.7627,0.0,445.3895,1.9627925,0.908755,93.782453125,0.0
2015-05-06,41.07930908203130,23.851403808593800,1030.0,439.7025,0.0,449.0,2.6606073,1.1828588,93.7790078125,0.0
2015-05-07,40.58016357421880,23.549920654296900,1030.0,448.46014,0.0,447.12982,2.5864348,1.2478238,93.7714765625,0.0
2015-05-08,39.87343750000000,23.790307617187500,1010.0,455.60074,0.0,452.01428,2.628189,1.236495,93.773734375,0.0
2015-05-09,39.99920043945320,24.460595703125000,990.0,460.81018,0.0,454.40558,2.4434786,1.2610208,93.7644140625,0.0
2015-05-10,39.42180786132820,24.194543457031300,1020.0,463.6883,0.0,452.0633,2.3273075,1.142537,93.7513203125,0.0
2015-05-11,41.27495727539070,24.503045654296900,900.0,463.58682,0.0,450.1172,1.8799279,0.9487757,93.6512109375,0.0
2015-05-12,39.6534362792969,24.450036621093800,970.0,468.14154,0.0,453.44846,1.6194186,0.20836872,93.76021875,0.0
2015-05-13,41.5040222167969,25.022607421875000,970.0,465.6964,0.0,449.75665,1.5107088,0.6515719,93.701765625,0.0
2015-05-14,40.13814697265630,24.221276855468800,1020.0,460.19412,0.0,455.04282,2.071309,0.3927942,93.714546875,0.1464
2015-05-15,40.31868896484380,23.696649169921900,1030.0,453.99106,0.0,449.61902,3.1051452,0.832366,93.6475703125,0.0
2015-05-16,40.62508544921880,23.687615966796900,1030.0,454.46393,0.0,448.68408,4.0732627,0.8587059,93.6162578125,0.0
2015-05-17,40.69271240234380,23.760156250000000,1030.0,435.29446,0.0,448.43326,4.5380583,0.94828576,93.62821875,0.0
2015-05-18,40.55376586914070,23.008386230468800,1030.0,434.7448,0.0,445.73547,4.5901623,0.81398714,93.714109375,0.0
2015-05-19,39.90255126953130,23.172692871093800,1030.0,436.07858,0.0,446.07507,4.627923,0.68415093,93.776359375,0.0
2015-05-20,40.57094726562500,23.278741455078100,1040.0,437.49567,0.0,448.00156,4.609043,0.6855068,93.8082421875,0.0
2015-05-21,39.63677368164070,23.132104492187500,1030.0,435.7376,0.0,447.1964,4.76924,0.53272873,93.792890625,0.0
2015-05-22,39.89556274414070,23.054559326171900,1030.0,433.34183,0.0,446.06558,4.886663,0.41443452,93.813203125,0.0
2015-05-23,39.03841552734380,22.986718750000000,1030.0,440.35486,0.0,446.15286,4.9337792,0.3734182,93.7987578125,0.0
2015-05-24,39.27987060546880,22.817163085937500,1030.0,437.6011,0.0,444.42828,4.743302,0.39045742,93.7716015625,0.0
2015-05-25,39.68087158203130,22.609033203125000,1020.0,442.22797,0.0,442.33344,4.5689874,0.5178668,93.735125,0.0
2015-05-26,40.34603271484380,22.667199707031300,1030.0,446.5075,0.0,441.78967,4.343637,0.6956629,93.692078125,0.0
2015-05-27,40.63698730468750,22.540643310546900,1040.0,440.71893,0.0,438.0,4.257189,0.7381357,93.6718984375,0.0
2015-05-28,40.59230957031250,22.346490478515600,1040.0,440.3416,0.0,439.16156,4.1228867,0.8197443,93.6599140625,0.0
2015-05-29,40.97359619140630,22.547845458984400,1020.0,454.76407,0.0,442.98877,3.8747606,0.89605546,93.62084375,0.0
2015-05-30,40.73568115234380,22.727410888671900,1020.0,457.7431,0.0,444.23727,4.0852656,0.6205464,93.623390625,0.0
2015-05-31,40.3748718261719,23.018518066406300,1020.0,464.54773,0.0,447.6491,4.025629,0.43901023,93.599640625,0.0
2015-06-01,38.69851074218750,22.386163330078100,1020.0,470.04535,0.0,444.50998,3.3454957,0.19457115,93.574703125,0.0
2015-06-02,37.95083007812500,22.058465576171900,1040.0,460.9458,0.0,434.22748,3.1733093,0.07872588,93.6157890625,0.0
2015-06-03,38.5593200683594,22.176232910156300,1030.0,469.29227,0.0,434.16504,3.3383703,0.16222784,93.6612421875,0.0
2015-06-04,39.80562744140630,23.200067138671900,1010.0,465.92914,0.0,441.42218,3.4374063,0.35662648,93.64065625,0.0
2015-06-05,38.69295654296880,23.318200683593800,970.0,469.76184,0.0,445.82913,3.5459218,0.18417694,93.6266640625,0.0
2015-06-06,37.81295166015630,23.216241455078100,950.0,467.8192,0.0,444.44324,3.1473198,0.25970814,93.5994140625,0.0
2015-06-07,36.28023681640630,22.814538574218800,940.0,468.4106,0.0,442.26874,3.3987453,0.9382121,93.573546875,0.0
2015-06-08,34.27459106445320,22.341638183593800,980.0,454.52762,0.0,439.4976,3.410129,1.0359116,93.576234375,6.8318
2015-06-09,34.66610107421880,23.251794433593800,990.0,449.29242,0.0,444.953,3.3994994,0.729959,93.562890625,0.99688
2015-06-10,33.67913208007820,23.278955078125000,980.0,448.02637,0.0,446.1265,3.1728773,0.50376767,93.558734375,0.0
2015-06-11,34.34295043945320,23.109704589843800,990.0,447.08493,0.0,443.3834,3.2739444,0.40622973,93.436125,0.0
2015-06-12,31.615411376953100,22.513208007812500,810.0,451.16034,0.0,440.20953,3.9468994,0.5954416,93.4648671875,0.0
2015-06-13,30.962365722656300,21.918298339843800,850.0,441.62695,0.0,434.98236,3.8821397,1.12477,93.43246875,10.005
2015-06-14,31.495477294921900,21.572564697265600,880.0,439.7379,0.0,432.99304,3.7418036,0.9373721,93.39884375,0.71477
2015-06-15,31.590417480468800,21.803979492187500,940.0,442.7085,0.0,433.4703,3.6177125,1.2462723,93.321109375,18.967
2015-06-16,31.750024414062500,22.219812011718800,940.0,446.44684,0.0,434.27124,3.456658,1.5351766,93.2140546875,0.0
2015-06-17,31.923455810546900,22.109277343750000,910.0,447.11566,0.0,432.1275,3.6323385,1.7078817,93.0492109375,0.80736
2015-06-18,32.84942016601570,22.609307861328100,920.0,446.8501,0.0,436.3432,3.819401,2.778996,93.172078125,0.0
2015-06-19,32.19402465820320,22.424859619140600,880.0,446.54218,0.0,436.13202,4.1784244,3.5017178,93.1454921875,0.2815
2015-06-20,31.647790527343800,22.171990966796900,830.0,445.32123,0.0,435.4026,3.9061265,3.5692701,93.160203125,0.0
2015-06-21,30.323205566406300,22.382836914062500,760.0,444.55423,0.0,436.1401,4.5126066,3.5288763,93.20903125,0.0
2015-06-22,29.629724121093800,22.216760253906300,790.0,436.2569,0.0,434.2284,4.4749994,3.8930511,93.243953125,10.746
2015-06-23,29.693688964843800,21.837396240234400,880.0,435.30984,0.0,432.13342,4.690051,3.8483076,93.285890625,6.6247
2015-06-24,30.471032714843800,22.190270996093800,840.0,431.5917,0.0,432.10788,4.9927716,2.950218,93.361890625,42.621
2015-06-25,30.504632568359400,22.635034179687500,840.0,431.2588,0.0,435.5102,5.4783764,2.3911211,93.4641328125,9.7512
2015-06-26,31.030847167968800,22.373559570312500,920.0,429.0782,0.0,435.59482,5.065944,1.765007,93.553578125,0.0
2015-06-27,31.058679199218800,22.188226318359400,910.0,432.73148,0.0,433.872,5.029574,1.617847,93.6784921875,0.0
2015-06-28,30.583123779296900,22.382226562500000,910.0,433.35062,0.0,435.77905,5.2748637,1.6215451,93.717140625,0.0
2015-06-29,30.622155761718800,21.847131347656300,830.0,433.57812,0.0,433.0133,4.958501,1.6429644,93.7433203125,0.0
2015-06-30,30.803063964843800,21.850366210937500,930.0,430.3884,0.0,432.28705,5.373404,1.6554862,93.742640625,0.0
2015-07-01,30.877252197265600,21.394647216796900,950.0,427.81342,0.0,432.7352,5.7204185,1.7022686,93.7042890625,0.0
2015-07-02,31.514031982421900,22.363305664062500,970.0,425.07172,0.0,435.89734,5.862348,1.7711853,93.702,0.0
2015-07-03,30.882104492187500,22.320336914062500,910.0,425.10205,0.0,436.5039,5.984243,1.9426379,93.6670859375,0.0
2015-07-04,30.201837158203100,22.427575683593800,910.0,427.6711,0.0,435.63373,6.3386836,2.1137779,93.5790859375,0.0
2015-07-05,30.590539550781300,22.478875732421900,860.0,425.11526,0.0,436.0,6.2710714,2.3745599,93.5304921875,0.0
2015-07-06,30.685296630859400,22.912591552734400,860.0,427.89713,0.0,437.66187,6.1894546,2.360647,93.4909296875,0.0
2015-07-07,29.894189453125000,22.826745605468800,730.0,432.4068,0.0,440.02286,5.8811164,2.0720541,93.4682890625,0.0
2015-07-08,29.795404052734400,22.637841796875000,810.0,434.28964,0.0,438.47504,5.7565436,1.728292,93.45415625,0.31768
2015-07-09,29.809442138671900,22.558679199218800,740.0,431.6529,0.0,437.03696,5.8996763,1.9233832,93.41071875,0.35534
2015-07-10,29.974359130859400,22.536309814453100,820.0,434.19562,0.0,439.9064,5.6058693,1.8179289,93.4013125,0.15884
2015-07-11,30.882806396484400,22.554101562500000,820.0,434.66794,0.0,439.0,5.2261777,1.9067689,93.4441015625,0.0
2015-07-12,31.387384033203100,22.514825439453100,860.0,438.773,0.0,439.6244,4.782111,1.58581,93.4651796875,0.0
2015-07-13,31.785638427734400,22.134118652343800,940.0,440.27444,0.0,435.8174,4.8031554,1.2750287,93.4762578125,0.0
2015-07-14,32.06160888671880,22.217370605468800,860.0,438.50952,0.0,436.76422,4.816773,1.3438138,93.3682578125,0.0
2015-07-15,31.403009033203100,22.188317871093800,940.0,439.6948,0.0,436.31866,4.964471,1.7200061,93.3416640625,0.0
2015-07-16,30.634759521484400,22.119165039062500,790.0,441.861,0.0,436.2335,5.0475435,1.9475247,93.3436328125,0.0
2015-07-17,30.546350097656300,22.141290283203100,730.0,440.9405,0.0,436.26065,4.8938956,1.8186955,93.3803671875,0.0
2015-07-18,30.367883300781300,21.910821533203100,710.0,437.3747,0.0,432.1678,4.727723,1.8177515,93.342203125,0.0
2015-07-19,30.546716308593800,21.329431152343800,720.0,434.8493,0.0,429.83334,4.5064783,1.8788508,93.37315625,0.12495
2015-07-20,29.524865722656300,21.287438964843800,726.0,435.37378,0.0,428.51617,4.6797895,2.1463432,93.39028125,1.7227
2015-07-21,29.760583496093800,21.139123535156300,760.0,438.25873,0.0,427.29178,4.5597415,2.2928534,93.4227890625,3.4342
2015-07-22,29.850793457031300,21.048638916015600,830.0,434.77505,0.0,426.07803,4.7238994,2.292971,93.45978125,0.86457
2015-07-23,29.886895751953100,20.998986816406300,780.0,439.3781,0.0,426.5522,4.71874,2.1824625,93.524046875,0.10535
2015-07-24,29.118371582031300,21.263330078125000,710.0,442.03754,0.0,427.24567,5.1831136,2.0608659,93.4840859375,0.17119
2015-07-25,28.034265136718800,20.963677978515600,730.0,422.18488,0.0,425.8149,5.4784155,2.4992995,93.540046875,8.3789
2015-07-26,28.012811279296900,20.876916503906300,674.0,424.1293,0.0,425.70044,5.464491,2.792008,93.576578125,0.11413
2015-07-27,27.702355957031300,20.955590820312500,667.0,422.64478,0.0,425.32306,5.222012,3.1482217,93.5253359375,2.355
2015-07-28,28.357995605468800,20.327844238281300,659.0,424.3534,0.0,422.85934,5.4614773,2.2417796,93.56453125,10.676
2015-07-29,28.460504150390600,20.515954589843800,730.0,428.7285,0.0,423.0297,5.2643757,1.9146547,93.6046328125,9.0295
2015-07-30,28.270837402343800,20.815942382812500,770.0,428.94794,0.0,426.38403,5.244942,1.4932346,93.663625,5.1392
2015-07-31,28.712518310546900,20.852807617187500,740.0,424.42035,0.0,426.70383,5.2901454,1.3170229,93.673546875,0.42585
2015-08-01,28.525109863281300,21.257653808593800,690.0,431.50952,0.0,429.05008,5.180797,1.1343961,93.6523125,0.61453
2015-08-02,28.557275390625000,21.637170410156300,730.0,427.4517,0.0,429.95645,5.0471854,1.037386,93.6080703125,0.0
2015-08-03,29.012414550781300,21.541650390625000,670.0,425.39883,0.0,428.95764,5.113553,1.0531621,93.55321875,0.0
2015-08-04,28.418511962890600,21.696618652343800,730.0,425.6464,0.0,430.12903,5.3152895,1.1220148,93.491125,0.0
2015-08-05,28.201562500000000,21.188043212890600,770.0,422.19165,0.0,427.1388,5.082708,1.2331322,93.4732421875,0.9943
2015-08-06,28.160455322265600,21.029809570312500,820.0,420.63525,0.0,425.1797,4.6290464,1.1738645,93.5098125,1.3199
2015-08-07,29.753747558593800,21.434533691406300,780.0,427.02432,0.0,428.66196,4.2581525,1.1129758,93.498296875,3.1551
